rid,city,candidate,gender,party,votes,total,won,year,position
MIMAROPA,PALAWAN,"MITRA, ABRAHAM KAHLIL BLANCO",0,LP,123881,321475,0,2013,Governor
MIMAROPA,PALAWAN,"ALVAREZ, JOSE CHAVES",0,NPC/PPP,196302,321475,1,2013,Governor
MIMAROPA,ORIENTAL MINDORO,"UMALI, ALFONSO JR. VILLAR",0,LP,216533,216533,1,2013,Governor
MIMAROPA,OCCIDENTAL MINDORO,"FANTONE, ALEJO FERNANDEZ",0,Ind,1690,169643,0,2013,Governor
MIMAROPA,OCCIDENTAL MINDORO,"VILLAROSA, MA. AMELITA",0,LAKAS,71280,169643,0,2013,Governor
MIMAROPA,OCCIDENTAL MINDORO,"MENDIOLA, MARIO GENE JARO",0,LP,96673,169643,1,2013,Governor
MIMAROPA,MARINDUQUE,"CARRION, JOSE ANTONIO N.",0,NPC,18706,98411,0,2013,Governor
MIMAROPA,MARINDUQUE,"UY, ANTONIO JR. LUMAUIG",0,NUP,25836,98411,0,2013,Governor
MIMAROPA,MARINDUQUE,"REYES, CARMENCITA ONGSIAKO",0,LP,53869,98411,1,2013,Governor
CALABARZON,RIZAL,"BUSH, ANAMARIELA MACAPAGAL",0,Ind,10143,789173,0,2013,Governor
CALABARZON,RIZAL,"SALONGA, ESTEBAN BUSUEGO",0,Ind,162457,789173,0,2013,Governor
CALABARZON,RIZAL,"YNARES, REBECCA ALCANTARA",0,NPC,616573,789173,1,2013,Governor
CALABARZON,QUEZON,"MERANO, ROLANDO PANDES",0,Ind,2920,780758,0,2013,Governor
CALABARZON,QUEZON,"ALCALA, IRVIN MAAÑO",0,LP,358943,780758,0,2013,Governor
CALABARZON,QUEZON,"SUAREZ, DAVID CATARINA",0,NUP,418895,780758,1,2013,Governor
CALABARZON,LAGUNA,"SAN LUIS, EDGAR SULIT",0,LP,471209,1020519,0,2013,Governor
CALABARZON,LAGUNA,"EJERCITO, EMILIO RAMON ""E.R.”",0,UNA,549310,1020519,1,2013,Governor
CALABARZON,CAVITE,"MALIKSI, ERINEO SAQUILAYAN",0,LP,510767,1123288,0,2013,Governor
CALABARZON,CAVITE,"REMULLA, JUANITO VICTOR JR.",0,LAKAS,612521,1123288,1,2013,Governor
CALABARZON,BATANGAS,"BUSTAMANTE, PRAXEDES DIOLE",0,Ind,5618,939691,0,2013,Governor
CALABARZON,BATANGAS,"MANDANAS, MARCOS SR. MILLARES",0,Ind,55494,939691,0,2013,Governor
CALABARZON,BATANGAS,"RECTO, ROSA VILMA SANTOS",0,LP,878579,939691,1,2013,Governor
CENTRAL LUZON,ZAMBALES,"DELOSO, AMOR DOMINADO",0,LP,108393,239353,0,2013,Governor
CENTRAL LUZON,ZAMBALES,"EBDANE, HERMOGENES, JR. EDEJER",0,SZP,130960,239353,1,2013,Governor
CENTRAL LUZON,TARLAC,"PACADA, PEARL ANGELI ",0,LAKAS,64951,515383,0,2013,Governor
CENTRAL LUZON,TARLAC,"SUNTAY, ISABEL COJUANGCO",0,Ind,121874,515383,0,2013,Governor
CENTRAL LUZON,TARLAC,"YAP, VICTOR ARENO",0,NPC,328558,515383,1,2013,Governor
CENTRAL LUZON,PAMPANGA,"OCAMPO, JOSE SUNGLAO",0,Ind,4110,752759,0,2013,Governor
CENTRAL LUZON,PAMPANGA,"MONTEMAYOR, JOSE JR. C.",0,Ind,6262,752759,0,2013,Governor
CENTRAL LUZON,PAMPANGA,"PANLILIO, EDDIE TONGOL",0,LP,148376,752759,0,2013,Governor
CENTRAL LUZON,PAMPANGA,"PINEDA, LILIA GARCIA",0,KAMBILAN,594011,752759,1,2013,Governor
CENTRAL LUZON,NUEVA ECIJA,"JOSON, JOSEFINA MANUEL",0,NPC/BALANE,337708,894027,0,2013,Governor
CENTRAL LUZON,NUEVA ECIJA,"UMALI, AURELIO MATIAS",0,LP,556319,894027,1,2013,Governor
CENTRAL LUZON,BULACAN,"SY-ALVARADO, WILHELMINO MANUCDOC",0,NUP,894593,894593,1,2013,Governor
CENTRAL LUZON,BATAAN,"SANTOS, PATRICK FACTORAN",0,Ind,3311,343785,0,2013,Governor
CENTRAL LUZON,BATAAN,"PAYUMO, JOEL JAIME PEÑAFLOR",0,NPC,82878,343785,0,2013,Governor
CENTRAL LUZON,BATAAN,"GARCIA, ALBERT RAYMOND",0,NUP,257596,343785,1,2013,Governor
CENTRAL LUZON,AURORA,"ANGARA, ARTURO JAVIER",0,LDP,39696,90907,0,2013,Governor
CENTRAL LUZON,AURORA,"NOVERAS, GERARDO ANGALA",0,NPC,51211,90907,1,2013,Governor
CAGAYAN VALLEY,QUIRINO,"CUA, JUNIE EVANGELISTA",0,LP,68980,68980,1,2013,Governor
CAGAYAN VALLEY,NUEVA VIZCAYA,"BAGASAO, JOHN SEVERINO",0,PMP,12194,167372,0,2013,Governor
CAGAYAN VALLEY,NUEVA VIZCAYA,"GERDAN, DONNA LYN ESTEBAN",0,LP,35059,167372,0,2013,Governor
CAGAYAN VALLEY,NUEVA VIZCAYA,"GAMBITO, JOSE VALERIANO",0,UNA,50482,167372,0,2013,Governor
CAGAYAN VALLEY,NUEVA VIZCAYA,"PADILLA, RUTH RAÑA",0,NP,69637,167372,1,2013,Governor
CAGAYAN VALLEY,ISABELA,"ALMAZAN, GLORIETA CORPUZ",0,Ind,10440,416975,0,2013,Governor
CAGAYAN VALLEY,ISABELA,"PADACA, MARIO ANGELO MAGNO",0,AKSYON,47537,416975,0,2013,Governor
CAGAYAN VALLEY,ISABELA,"DY, FAUSTINO III DE GUZMAN",0,NPC,358998,416975,1,2013,Governor
CAGAYAN VALLEY,CAGAYAN,"MAMBA, WILLIAM NOVENO",0,LP,165691,448338,0,2013,Governor
CAGAYAN VALLEY,CAGAYAN,"ANTONIO, ALVARO TRINIDAD",0,UNA,282647,448338,1,2013,Governor
CAGAYAN VALLEY,BATANES,"CASTILLEJOS, TELESFORO FALCES",0,UNA,2371,8719,0,2013,Governor
CAGAYAN VALLEY,BATANES,"CAYCO, MARILOU HORLINA",0,LP,2389,8719,0,2013,Governor
CAGAYAN VALLEY,BATANES,"GATO, VICENTE DE SAGON",0,Ind,3959,8719,1,2013,Governor
ILOCOS REGION,PANGASINAN,"BRAGANZA, HERNANI AGSALUD",0,LP,297409,1149169,0,2013,Governor
ILOCOS REGION,PANGASINAN,"ESPINO, AMADO JR. TOTAAN",0,NPC/BISKEG,851760,1149169,1,2013,Governor
ILOCOS REGION,LA UNION,"DUMPIT, TOMAS MEANA",0,NUP,34595,316139,0,2013,Governor
ILOCOS REGION,LA UNION,"ORTEGA, MANUEL CAMPOS",0,NPC ,281544,316139,1,2013,Governor
ILOCOS REGION,ILOCOS SUR,"VERZOSA, ROQUE JR. SUPNET",0,LP,99852,308567,0,2013,Governor
ILOCOS REGION,ILOCOS SUR,"SINGSON, RYAN LUIS VERZOSA",0,NP,208715,308567,1,2013,Governor
ILOCOS REGION,ILOCOS NORTE,"MARCOS, MARIA IMELDA ROMUALDEZ",0,NP,244092,244092,1,2013,Governor
ILOCOS REGION,ILOCOS NORTE,"CLEMENTE, ERNESTO COMPA",1,IND,8553,492344,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"ABLAN, ANNA MARIE REYES",0,NP,57454,492344,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"BALBAG, ROGELIO RAMOS",1,NP,62690,492344,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"NICOLAS, DONALD GUMARIT",1,NP,67324,492344,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"LAZO, VICENTITO MANDAC",1,NP,81666,492344,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"RESPICIO, JUAN CONRADO II ABSING",1,NP,87546,492344,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"FARIÑAS, RIA CHRISTINA GERODIAS",0,LP,127111,492344,1,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"SANTOS, ALADINE TOPINIO",1,UNA,61460,478036,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"NALUPTA, JAMES PAUL CASTRO",1,NP,63461,478036,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"CRISOSTOMO, DA VINCI MANUEL",1,NP,71134,478036,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"GAOAT, RAMON MANARPIIS",1,NP,73457,478036,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"MARCOS, MARIANO II VELEZ",1,NP,82087,478036,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"MANOTOC, MATTHEW JOSEPH MARCOS",1,NP,126437,478036,1,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS NORTE,"MARCOS, MARIA IMELDA ROMUALDEZ",0,NP,279144,279144,1,2016,Governor
ILOCOS REGION,ILOCOS NORTE,"BARBA, EUGENIO ANGELO MARCOS",1,NP,212147,212147,1,2016,Vice-Governor
ILOCOS REGION,ILOCOS SUR,"SAVELLANO, BENEDICTO MADARANG",1,NP,58950,446944,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"RAFANAN, EFREN SR. ANINAG",1,KBL,67483,446944,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"RAPANUT, RONNIE REFUERZO",1,IND,71871,446944,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"OANDASAN, CONSTANTE TOLENTINO",1,NP,74283,446944,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"BATERINA, CHRISTOPHER ABRAHAM ROSARIO",1,NP,79808,446944,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"MENDOZA, MARIA MIKAELA KARITA SINGSON",0,NP,94549,446944,1,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"DARIA, LOLITA CORPUZ",0,KBL,8334,578243,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"CALLEJO, ELMER RAMIREZ",1,KBL,9925,578243,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"VALERA, TERESITO SR. COPIOZO",1,IND,39127,578243,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"ELAYDO, MILDRED MORALES",1,NP,75085,578243,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"PE BENITO, VIRGINIA CORDERO",0,NP,94856,578243,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"GIRONELLA, JOSELLE FESTEJO",1,NP,105143,578243,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"SANIDAD, PABLITO JR. FIANZA",1,NP,105156,578243,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"SINGSON, JAIME MAGLANOC",1,LP,140617,578243,1,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,ILOCOS SUR,"SINGSON, RYAN LUIS VERZOSA",1,NP,281287,281287,1,2016,Governor
ILOCOS REGION,ILOCOS SUR,"SINGSON, JEREMIAS CRISOLOGO",1,NP,263096,263096,1,2016,Vice-Governor
ILOCOS REGION,LA UNION,"BAYAS, JESUS AMBRAD",1,IND,6197,479543,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"ACOSTA, ROMEO FLORENDO",1,NUP,14565,479543,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"SAYANGDA, DAISY ARELLANO",0,IND,68546,479543,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"CONCEPCION, CARLO CASTOR UY",1,NPC,70645,479543,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"MOSUELA, REYNALDO MIÑA",1,PDP LABAN,71891,479543,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"PINZON, GARY NAPEÑAS",1,NPC,77500,479543,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"ORROS, JONATHAN JUSTO ABROGAR",1,NPC,78333,479543,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"ORTEGA, FRANCISCO JR CAMPOS",1,NPC,91866,479543,1,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"TORRES, RICHARD DOMONDON",1,IND,8934,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"CASES, ANTHONY LAROCO",1,NUP,16836,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"LOMBOY, SAMUEL TILOS",1,IND,18349,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"FLORES, RAUL SANCHEZ",1,NUP,34696,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"DUMPIT, MARIA THERESA DE LARA",0,NUP,36544,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"BERNARDO, VERONICA TEJANO",0,UNA,71548,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"FLORES, BELLARMIN II ANCHETA",1,LP,82557,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"BACURNAY, NANCY CORAZON MACUSI",0,LP,95551,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"RILLERA, RUPERTO JR ABENOJA",1,UNA,103389,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"RIVERA, CHRISTIAN IBAY",1,NPC,106959,689163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"DE GUZMAN, MARIA ANNABELLE SANDOVAL",0,UNA,113800,689163,1,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,LA UNION,"ARROÑO, CLARK FIELD III CHALIPE",1,IND,706,365238,0,2016,Governor
ILOCOS REGION,LA UNION,"DUMPIT, THOMAS DE LARA",1,NUP,16028,365238,0,2016,Governor
ILOCOS REGION,LA UNION,"BACURNAY, HENRY JR ANDEN",1,IND,43613,365238,0,2016,Governor
ILOCOS REGION,LA UNION,"ORTEGA, MARIO EDUARDO CAMPOS",1,KBL,133028,365238,0,2016,Governor
ILOCOS REGION,LA UNION,"ORTEGA, FRANCISCO EMMANUEL III RAMOS",1,IND,171863,365238,1,2016,Governor
ILOCOS REGION,LA UNION,"TONGSON, RUELLA HIDALGO",0,NUP,21240,312021,0,2016,Vice-Governor
ILOCOS REGION,LA UNION,"NISCE, AUREO AUGUSTO QUEROL",1,LP,290781,312021,1,2016,Vice-Governor
ILOCOS REGION,PANGASINAN,"OBICE, LORETO MAMARIL",1,PARTIDO BAGONG MAHARLIKA,4575,240877,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"HUMILDE, TEOFILO JR. GOMEZ",1,LP,54244,240877,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"SISON, ANTONIO DEL FIERRO",1,NPC,60936,240877,0,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"FONTELERA, NAPOLEON JR. CAPUA",1,NPC,121122,240877,1,2016,1st District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"MERRERA, ROBERTO JR. ABALOS",1,LP,49522,334163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"MENDOZA, VON MARK RADAM",1,NPC,84308,334163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"REYES, NESTOR DALISAY",1,LP,91600,334163,0,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"SISON, RAUL PALISOC",1,AKSYON,108733,334163,1,2016,2nd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"GONZALES, EDUARDO DIAZ",1,IND,10000,377945,0,2016,3rd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"VENTANILLA, VICI MUNDA CRUZ",1,NPC,111243,377945,0,2016,3rd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"TULAGAN, GENEROSO JR. DOMINGO",1,KBL,119775,377945,0,2016,3rd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"BANIQUED, ANGEL JR. MARTINEZ",0,LP,136927,377945,1,2016,3rd District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"CARBONEL, GODFREY CARAMAT",1,PARTIDO NG MASANG PILIPINO,7553,213761,0,2016,4th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"FRIALDE, JUVY OCOMEN",0,IND,28418,213761,0,2016,4th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"ABALOS, BERNARDO CRUZ",1,NPC,34665,213761,0,2016,4th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"TABADERO, GERALD MACARAEG",1,NPC,40973,213761,0,2016,4th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"VILLEGAS, LIBERATO ZABALA",1,LP,50682,213761,0,2016,4th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"ROSARIO, JEREMY AGERICO BAUTISTA",1,LP,51470,213761,1,2016,4th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"UY, DENNIS CO",1,LP,87321,303756,0,2016,5th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"ARBOLEDA, CLEMENTE JR. BLANCO",1,NPC,107488,303756,0,2016,5th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"PEREZ, ROSARY GRACIA PEÑA",0,NPC,108947,303756,1,2016,5th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"SHAHANI, RANJIT RAMOS",1,LAKAS CMD,71691,304706,0,2016,6th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"PERALTA, JOSE JR. DE GUZMAN",1,NPC,75632,304706,0,2016,6th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"BINCE, NOEL CERA",1,LP,78262,304706,0,2016,6th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"PEREZ, SALVADOR JR. SISON",1,NPC,79121,304706,1,2016,6th District Sangguniang Panlalawigan
ILOCOS REGION,PANGASINAN,"SALVADOR, TEOZALDY DE GUZMAN",1,IND,6773,1257579,0,2016,Governor
ILOCOS REGION,PANGASINAN,"COJUANGCO, MARCOS OPPEN",1,NPC,513897,1257579,0,2016,Governor
ILOCOS REGION,PANGASINAN,"ESPINO, AMADO III IGNACIO",1,AKSYON,736909,1257579,1,2016,Governor
ILOCOS REGION,PANGASINAN,"TORRALBA, MYRNA CAPURNO",0,IND,18477,1148705,0,2016,Vice-Governor
ILOCOS REGION,PANGASINAN,"MACANLALAY, MARK ROY QUINTO",1,NPC,562210,1148705,0,2016,Vice-Governor
ILOCOS REGION,PANGASINAN,"CALIMLIM, JOSE FERDINAND, JR. ZERRUDO",1,AKSYON,568018,1148705,1,2016,Vice-Governor
CAGAYAN VALLEY,BATANES,"TABUSO, JAMERIKA KLAIRE HORDOÑEZ",1,UNA,511,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"ABAD, ELEANOR AGUTO",1,IND,910,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"CACCAM, ROMARICO AMBOY",1,LP,980,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"DOPLITO, ROGELIO GARIBAY",1,UNA,1005,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"CALAGUI, ALBERT BASCO",1,IND,1212,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"PURIRAN, ROMEO AMBOY",1,NPC,1213,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"COBICO, BENIGNO BALANITAR",1,LP,1399,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"CASTILLEJOS, TESALONICA VARGAS",0,NPC,1415,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"REDONDO, JUAN EMPERIAL",1,UNA,1430,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"PUÑO, EDMUNDO CABARDO",1,NPC,1467,13188,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"MADURO, EVELYN GALARION",0,LP,1646,13188,1,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"BAROÑA, FERNANDO JR. BARSANA",1,UNA,593,10250,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"CASTILLO, MARILYS CAPPS",0,UNA,698,10250,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"BALDOMAR, ALICIA PONCE",0,IND,923,10250,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"AGANA, SIXTO JERRY ADALLA",1,IND,1056,10250,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"CATALUÑA, JULIET PONCE",0,LP,1541,10250,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"ABAS, MILAGROS JULIET FIGURO",0,UNA,1573,10250,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"VILLA, IGNACIO CASTRO",1,LP,1718,10250,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"BABALO, MAXILINDO EMILIO ALAVADO",1,LP,2148,10250,1,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,BATANES,"NARAG, DEMETRIUS PAUL CABALLERO",1,IND,1004,9145,0,2016,Governor
CAGAYAN VALLEY,BATANES,"GATO, VICENTE DE SAGON",1,UNA,1963,9145,0,2016,Governor
CAGAYAN VALLEY,BATANES,"CASTILLEJOS, TELESFORO FALCES",1,NPC,2760,9145,0,2016,Governor
CAGAYAN VALLEY,BATANES,"CAYCO, MARILOU HORLINA",0,LP,3418,9145,1,2016,Governor
CAGAYAN VALLEY,BATANES,"CASTILLO, FLORANTE SANTANA",0,LP,2184,8473,0,2016,Vice-Governor
CAGAYAN VALLEY,BATANES,"ARGONZA, ALEXANDER ELIZARDE",1,NPC,2866,8473,0,2016,Vice-Governor
CAGAYAN VALLEY,BATANES,"AGUTO, RONALD ACEBES",1,UNA,3423,8473,1,2016,Vice-Governor
CAGAYAN VALLEY,CAGAYAN,"BACULI, FRANCISCO TUMANENG",1,NP,9091,340293,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"ANTIPORDA, RODERICK TALOZA",1,LP,32704,340293,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"DADIA, MARIA CRISTINA BACLIG",0,UNA,38464,340293,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"GARCIA, ROMEO SAYSON",1,NP,47143,340293,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"BARCENA, CRISTOPHER TANGBAOAN",1,UNA,62666,340293,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"PONCE, JEAN ALPHONSE DIESTO",0,NP,66922,340293,0,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"PASCUAL, MARIA OLIVIA BAUTISTA",0,NPC,83303,340293,1,2016,1st District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"AGATEP, LEE MANGUPAG",1,IND,7324,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"URATA, ARTHUR DELA PEÑA",1,NP,11207,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"DAGUNA, ALEXANDER STACY",1,NUP,19412,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"DELA CRUZ-MATILLANO, MARIA RACHEL TUMALIUAN",1,LP,21558,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"USITA, JESSIE BUNCAB",1,NP,29882,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"PAGURAYAN, ANDREW VINCENT ROXAS",1,LP,33424,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"VILORIA, VILMER VENTULA",1,NP,34368,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"LAYUS, ARNOLD JR. TAGANAS",1,UNA,42313,269145,0,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"VARGAS, JESUS FLORENCIO ANOG",1,NUP,69657,269145,1,2016,2nd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"TUMALIUAN, HILARIO CORONADO",1,IND,11778,469949,0,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"PANCHA, EDMUND PASICOLAN",1,UNA,35752,469949,0,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"CAMCAM, JONATHAN GUIYAB",1,NUP,46381,469949,0,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"ORTIZ, RONALDO SALAZAR",1,NUP,61710,469949,0,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"DE ASIS, RODRIGO CALUBAQUIB",1,LP,63181,469949,0,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"TURINGAN, KAREN KAYE TAVAS",0,NUP,77759,469949,0,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"RESUELLO, ROSAURO RODRIGO GANZON",1,LP,86575,469949,0,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"TUMALIUAN, PERLA CABALZA",0,NUP,86813,469949,1,2016,3rd District Sangguniang Panlalawigan
CAGAYAN VALLEY,CAGAYAN,"GEREZ, RODEL DUPAYA",1,KBL,1638,463917,0,2016,Governor
CAGAYAN VALLEY,CAGAYAN,"FAUSTO, LEONIDES NOVENO",1,NP,124161,463917,0,2016,Governor
CAGAYAN VALLEY,CAGAYAN,"ANTONIO, CRISTINA IGNACIO",0,UNA,160899,463917,0,2016,Governor
CAGAYAN VALLEY,CAGAYAN,"MAMBA, MANUEL NOVENO",1,LP,177219,463917,1,2016,Governor
CAGAYAN VALLEY,CAGAYAN,"TARUC, IGNACIO MACABANGUN",1,LP,103240,421305,0,2016,Vice-Governor
CAGAYAN VALLEY,CAGAYAN,"CATABAY-LAUIGAN, MILA PERPETUA ANOG",1,NP,112940,421305,0,2016,Vice-Governor
CAGAYAN VALLEY,CAGAYAN,"VARGAS, MELVIN, JR. KAMATOY",1,UNA,205125,421305,1,2016,Vice-Governor
